"Bench","Genotype","Row","Col","True_Spatial","BNI"
"Bench2","G185",5,18,4.92533257578879,57.9255717755762
"Bench2","G094",6,18,4.92533257578879,78.3819544014854
"Bench2","G254",7,18,4.92533257578879,59.2194947515587
"Bench2","G270",8,18,4.92533257578879,60.8033567231299
"Bench2","G264",9,18,4.92533257578879,38.9999031157914
"Bench2","G281",10,18,4.92533257578879,71.3329242695777
"Bench2","G274",1,19,5.8732105493262,69.5582210069329
"Bench2","G220",2,19,5.8732105493262,49.203536050498
"Bench2","G292",3,19,5.8732105493262,56.5104730941389
"Bench2","G135",4,19,5.8732105493262,85.0634555587251
"Bench2","G145",5,19,5.8732105493262,57.73079494574
"Bench2","G101",6,19,5.8732105493262,73.0033536735255
"Bench2","G246",7,19,5.8732105493262,81.0142412642511
"Bench2","G152",8,19,5.8732105493262,45.8749297434107
"Bench2","G030",9,19,5.8732105493262,54.5056560997413
"Bench2","G081",10,19,5.8732105493262,83.3380545071766
"Bench2","G053",1,20,6.74825588964716,80.4157239123409
"Bench2","G136",2,20,6.74825588964716,47.6088156209248
"Bench2","G299",3,20,6.74825588964716,71.8820319548341
"Bench2","G115",4,20,6.74825588964716,33.6710950472461
"Bench2","G179",5,20,6.74825588964716,69.1102401157557
"Bench2","G124",6,20,6.74825588964716,51.3278396426373
"Bench2","G120",7,20,6.74825588964716,65.150112910516
"Bench2","G266",8,20,6.74825588964716,76.7580980698928
"Bench2","G022",9,20,6.74825588964716,39.2669291499774
"Bench2","G052",10,20,6.74825588964716,57.0073409150116
"Bench2","G085",1,21,7.54790193800017,38.3988462563243
"Bench2","G082",2,21,7.54790193800017,62.4206941505663
"Bench2","G156",3,21,7.54790193800017,47.2122957996855
"Bench2","G103",4,21,7.54790193800017,51.1622631124772
"Bench2","G043",5,21,7.54790193800017,73.271778797446
"Bench2","G252",6,21,7.54790193800017,65.6938673318286
"Bench2","G142",7,21,7.54790193800017,45.8616831736336
"Bench2","G296",8,21,7.54790193800017,56.8505582832276
"Bench2","G213",9,21,7.54790193800017,65.9378709646283
"Bench2","G097",10,21,7.54790193800017,54.2723812540381
"Bench2","G088",1,22,8.26980319474819,60.6224517810349
"Bench2","G150",2,22,8.26980319474819,56.9899801502847
"Bench2","G236",3,22,8.26980319474819,57.4521059014652
"Bench2","G224",4,22,8.26980319474819,50.2526362308601
"Bench2","G162",5,22,8.26980319474819,51.0492710942246
"Bench2","G066",6,22,8.26980319474819,76.8907925296566
"Bench2","G105",7,22,8.26980319474819,58.1322744847591
"Bench2","G060",8,22,8.26980319474819,61.3052494244633
"Bench2","G251",9,22,8.26980319474819,50.0933540348333
"Bench2","G096",10,22,8.26980319474819,50.778121953256
"Bench2","G157",1,23,8.91184219912322,61.6304028303966
"Bench2","G038",2,23,8.91184219912322,58.3067326171827
"Bench2","G106",3,23,8.91184219912322,69.3868866763797
"Bench2","G071",4,23,8.91184219912322,57.7865210511196
"Bench2","G180",5,23,8.91184219912322,62.7803875096327
"Bench2","G200",6,23,8.91184219912322,65.5873024925395
"Bench2","G086",7,23,8.91184219912322,65.0494717448642
"Bench2","G259",8,23,8.91184219912322,50.1479710411119
"Bench2","G206",9,23,8.91184219912322,57.1581679003185
"Bench2","G057",10,23,8.91184219912322,70.3971970815316
"Bench2","G040",1,24,9.47213574010355,60.2402522676531
"Bench2","G279",2,24,9.47213574010355,81.2186194814704
"Bench2","G104",3,24,9.47213574010355,91.6398750812147
"Bench2","G287",4,24,9.47213574010355,87.6753731097151
"Bench2","G045",5,24,9.47213574010355,47.0374813199156
"Bench2","G208",6,24,9.47213574010355,53.6947885233797
"Bench2","G093",7,24,9.47213574010355,80.1864384466426
"Bench2","G024",8,24,9.47213574010355,76.5858089508002
"Bench2","G019",9,24,9.47213574010355,41.2642190020417
"Bench2","G137",10,24,9.47213574010355,61.3327202428542
"Bench2","G282",1,25,9.94904038019617,40.8734167217222
"Bench2","G297",2,25,9.94904038019617,58.416564489066
"Bench2","G100",3,25,9.94904038019617,71.9030999544763
"Bench2","G041",4,25,9.94904038019617,67.3313647869834
"Bench2","G089",5,25,9.94904038019617,74.8575890109542
"Bench2","G109",6,25,9.94904038019617,71.4162494331163
"Bench2","G172",7,25,9.94904038019617,75.7466338645043
"Bench2","G238",8,25,9.94904038019617,64.2525535291517
"Bench2","G235",9,25,9.94904038019617,59.3066057482271
"Bench2","G191",10,25,9.94904038019617,62.2244796221996
"Bench2","G182",1,26,10.3411572759221,50.4945430768982
"Bench2","G044",2,26,10.3411572759221,57.4743462730879
"Bench2","G245",3,26,10.3411572759221,48.8748561620631
"Bench2","G005",4,26,10.3411572759221,75.6524699050538
"Bench2","G193",5,26,10.3411572759221,69.536872949275
"Bench2","G122",6,26,10.3411572759221,50.8847991831849
"Bench2","G225",7,26,10.3411572759221,70.645493612625
"Bench2","G217",8,26,10.3411572759221,60.4828046339476
"Bench2","G192",9,26,10.3411572759221,62.3586641129051
"Bench2","G275",10,26,10.3411572759221,61.941708888524
"Bench2","G077",1,27,10.6473362808653,71.5959102118266
"Bench2","G128",2,27,10.6473362808653,41.2362048749237
"Bench2","G277",3,27,10.6473362808653,79.2951836838006
"Bench2","G098",4,27,10.6473362808653,43.619704033698
"Bench2","G286",5,27,10.6473362808653,75.7121982930799
"Bench2","G194",6,27,10.6473362808653,49.211031029111
"Bench2","G149",7,27,10.6473362808653,79.9389295844585
"Bench2","G212",8,27,10.6473362808653,86.7187895867139
"Bench2","G134",9,27,10.6473362808653,78.8572306916013
"Bench2","G174",10,27,10.6473362808653,87.1657773300572
"Bench2","G176",1,28,10.8666793192503,63.6070065394076
"Bench2","G158",2,28,10.8666793192503,58.8982485396009
"Bench2","G141",3,28,10.8666793192503,64.1659457399672
"Bench2","G016",4,28,10.8666793192503,78.3335779567318
"Bench2","G183",5,28,10.8666793192503,70.9740378463501
"Bench2","G133",6,28,10.8666793192503,68.6371124730135
"Bench2","G079",7,28,10.8666793192503,50.495176004099
"Bench2","G147",8,28,10.8666793192503,57.4612080566143
"Bench2","G160",9,28,10.8666793192503,85.6768140614315
"Bench2","G232",10,28,10.8666793192503,79.2772470343953
"Bench2","G207",1,29,10.9985430201532,56.98505978063
"Bench2","G034",2,29,10.9985430201532,58.2562955674391
"Bench2","G015",3,29,10.9985430201532,67.4182876252478
"Bench2","G108",4,29,10.9985430201532,63.6350956702137
"Bench2","G221",5,29,10.9985430201532,70.9263783892337
"Bench2","G129",6,29,10.9985430201532,44.7177484072334
"Bench2","G293",7,29,10.9985430201532,63.3459637952861
"Bench2","G257",8,29,10.9985430201532,60.2011256335027
"Bench2","G020",9,29,10.9985430201532,85.1690545409585
"Bench2","G181",10,29,10.9985430201532,60.1941836446098
"Bench2","G151",1,30,11.0425406046195,65.4708121980272
"Bench2","G117",2,30,11.0425406046195,58.255001860293
"Bench2","G118",3,30,11.0425406046195,92.9596873824499
"Bench2","G164",4,30,11.0425406046195,64.5994011146571
"Bench2","G146",5,30,11.0425406046195,84.3396960099863
"Bench2","G018",6,30,11.0425406046195,31.9521779302523
"Bench2","G219",7,30,11.0425406046195,62.5214173717993
"Bench2","G126",8,30,11.0425406046195,67.7492819831988
"Bench2","G139",9,30,11.0425406046195,53.8065540246358
"Bench2","G253",10,30,11.0425406046195,54.6374734676774
"Bench3","G115",1,1,-18.9574593953805,15.5560861473949
"Bench3","G280",2,1,-18.9574593953805,45.4987988361277
"Bench3","G064",3,1,-18.9574593953805,54.229923508993
"Bench3","G139",4,1,-18.9574593953805,21.2945310011374
"Bench3","G291",5,1,-18.9574593953805,23.846541784924
"Bench3","G278",6,1,-18.9574593953805,20.8923319835154
"Bench3","G263",7,1,-18.9574593953805,40.0056626230481
"Bench3","G051",8,1,-18.9574593953805,38.2241977057057
"Bench3","G227",9,1,-18.9574593953805,46.1849174137103
"Bench3","G279",10,1,-18.9574593953805,48.3429909168114
"Bench3","G052",1,2,-17.333292137818,17.8060667035571
"Bench3","G274",2,2,-17.333292137818,45.9672999272559
"Bench3","G292",3,2,-17.333292137818,43.1996207919407
"Bench3","G160",4,2,-17.333292137818,52.6848541736068
"Bench3","G189",5,2,-17.333292137818,26.0661315082812
"Bench3","G199",6,2,-17.333292137818,52.7014511987151
"Bench3","G163",7,2,-17.333292137818,35.8143726311839
"Bench3","G091",8,2,-17.333292137818,56.4017608218068
"Bench3","G004",9,2,-17.333292137818,45.3363235177414
"Bench3","G229",10,2,-17.333292137818,24.0890252579783
"Bench3","G260",1,3,-15.7138888426623,37.0793913641113
"Bench3","G262",2,3,-15.7138888426623,54.066169811952
"Bench3","G285",3,3,-15.7138888426623,39.2722430646631
"Bench3","G034",4,3,-15.7138888426623,31.9134485819899
"Bench3","G024",5,3,-15.7138888426623,59.4987691803493
"Bench3","G112",6,3,-15.7138888426623,42.1623386878512
"Bench3","G036",7,3,-15.7138888426623,23.5615075207475
"Bench3","G142",8,3,-15.7138888426623,28.4536540909686
"Bench3","G013",9,3,-15.7138888426623,28.5377341233448
"Bench3","G219",10,3,-15.7138888426623,36.3790134894629
"Bench3","G243",1,4,-14.1039994987976,59.6687743051474
"Bench3","G069",2,4,-14.1039994987976,50.5656284657205
"Bench3","G149",3,4,-14.1039994987976,44.950340795612
"Bench3","G172",4,4,-14.1039994987976,54.9418482321629
"Bench3","G214",5,4,-14.1039994987976,49.0707194582208
"Bench3","G002",6,4,-14.1039994987976,32.8161099826493
"Bench3","G049",7,4,-14.1039994987976,41.5940705839595
"Bench3","G276",8,4,-14.1039994987976,55.6681034775256
"Bench3","G099",9,4,-14.1039994987976,45.5497636116581
"Bench3","G213",10,4,-14.1039994987976,38.2325302130233
"Bench3","G155",1,5,-12.5083461890498,37.98009502803
"Bench3","G041",2,5,-12.5083461890498,41.9089926391091
"Bench3","G110",3,5,-12.5083461890498,38.5131373701144
"Bench3","G097",4,5,-12.5083461890498,31.530887281617
"Bench3","G023",5,5,-12.5083461890498,46.8672325832546
"Bench3","G140",6,5,-12.5083461890498,38.7079921281706
"Bench3","G173",7,5,-12.5083461890498,18.0154790248059
"Bench3","G026",8,5,-12.5083461890498,33.0359657845015
"Bench3","G220",9,5,-12.5083461890498,25.2558634360521
"Bench3","G281",10,5,-12.5083461890498,55.0431294374457
"Bench3","G156",1,6,-10.9316092395039,32.0582756743364
"Bench3","G123",2,6,-10.9316092395039,47.3366363048568
"Bench3","G033",3,6,-10.9316092395039,59.5279822723719
"Bench3","G200",4,6,-10.9316092395039,43.7387372396482
"Bench3","G247",5,6,-10.9316092395039,55.5800248065553
"Bench3","G032",6,6,-10.9316092395039,55.2546384047852
"Bench3","G222",7,6,-10.9316092395039,38.7239269651808
"Bench3","G151",8,6,-10.9316092395039,39.7335187629542
"Bench3","G171",9,6,-10.9316092395039,35.8004525142107
"Bench3","G003",10,6,-10.9316092395039,59.2162782430976
"Bench3","G273",1,7,-9.37841349130112,40.7116767685577
"Bench3","G261",2,7,-9.37841349130112,56.2119180599325
"Bench3","G193",3,7,-9.37841349130112,56.3901842936773
"Bench3","G157",4,7,-9.37841349130112,48.8784856040828
"Bench3","G256",5,7,-9.37841349130112,32.4737165087832
"Bench3","G169",6,7,-9.37841349130112,48.7736799238983
"Bench3","G221",7,7,-9.37841349130112,57.3894261620787
"Bench3","G167",8,7,-9.37841349130112,34.4677876547055
"Bench3","G248",9,7,-9.37841349130112,43.0246268902934
"Bench3","G094",10,7,-9.37841349130112,68.1224837636674
"Bench3","G270",1,8,-7.85331473518309,55.3542587406916
"Bench3","G183",2,8,-7.85331473518309,47.6341464814297
"Bench3","G288",3,8,-7.85331473518309,40.2011484276383
"Bench3","G065",4,8,-7.85331473518309,38.9365697389564
"Bench3","G240",5,8,-7.85331473518309,38.6447900060233
"Bench3","G238",6,8,-7.85331473518309,48.9803001767858
"Bench3","G070",7,8,-7.85331473518309,55.7151708234009
"Bench3","G255",8,8,-7.85331473518309,64.4721602493008
"Bench3","G045",9,8,-7.85331473518309,25.8851984689792
"Bench3","G237",10,8,-7.85331473518309,57.7134896334019
"Bench3","G252",1,9,-6.36078634857258,52.1108156915158
"Bench3","G101",2,9,-6.36078634857258,63.3949401717163
"Bench3","G012",3,9,-6.36078634857258,75.5524901982068
"Bench3","G236",4,9,-6.36078634857258,37.2434208380977
"Bench3","G244",5,9,-6.36078634857258,61.3475859540761
"Bench3","G127",6,9,-6.36078634857258,42.0439749776197
"Bench3","G203",7,9,-6.36078634857258,60.7498234967217
"Bench3","G174",8,9,-6.36078634857258,69.2378567591634
"Bench3","G245",9,9,-6.36078634857258,33.6111580442606
"Bench3","G150",10,9,-6.36078634857258,35.4127848092238
"Bench3","G050",1,10,-4.90520617438682,59.672940863396
"Bench3","G057",2,10,-4.90520617438682,57.274001824119
"Bench3","G060",3,10,-4.90520617438682,52.2399779565655
"Bench3","G074",4,10,-4.90520617438682,37.636087958313
"Bench3","G096",5,10,-4.90520617438682,42.3208325037313
"Bench3","G098",6,10,-4.90520617438682,35.8684873642488
"Bench3","G246",7,10,-4.90520617438682,84.0362384955777
"Bench3","G233",8,10,-4.90520617438682,31.7425744338617
"Bench3","G113",9,10,-4.90520617438682,41.4397412354281
"Bench3","G088",10,10,-4.90520617438682,50.4783097550298
"Bench3","G035",1,11,-3.49084368006987,64.1192791192906
"Bench3","G208",2,11,-3.49084368006987,43.7670796336611
"Bench3","G277",3,11,-3.49084368006987,55.2830546450942
"Bench3","G054",4,11,-3.49084368006987,56.511023733586
"Bench3","G284",5,11,-3.49084368006987,65.9209312127262
"Bench3","G159",6,11,-3.49084368006987,51.2786357608812
"Bench3","G296",7,11,-3.49084368006987,46.6392406158133
"Bench3","G082",8,11,-3.49084368006987,61.4069667533238
"Bench3","G269",9,11,-3.49084368006987,19.0780512985741
"Bench3","G191",10,11,-3.49084368006987,50.6970578277707
"Bench3","G086",1,12,-2.12184743450905,60.0196746608414
"Bench3","G179",2,12,-2.12184743450905,58.9961632774643
"Bench3","G146",3,12,-2.12184743450905,60.0005004543332
"Bench3","G016",4,12,-2.12184743450905,59.8235655153467
"Bench3","G202",5,12,-2.12184743450905,55.2090505633644
"Bench3","G053",6,12,-2.12184743450905,73.7520300751273
"Bench3","G290",7,12,-2.12184743450905,54.0375821097318
"Bench3","G196",8,12,-2.12184743450905,67.8363312805893
"Bench3","G028",9,12,-2.12184743450905,33.8653597033509
"Bench3","G014",10,12,-2.12184743450905,48.4153905322469
"Bench3","G207",1,13,-0.802232939567563,45.5538812645086
"Bench3","G090",2,13,-0.802232939567563,73.5851055543695
"Bench3","G241",3,13,-0.802232939567563,51.63928419574
"Bench3","G083",4,13,-0.802232939567563,61.4780978044634
"Bench3","G038",5,13,-0.802232939567563,44.2193208507699
"Bench3","G257",6,13,-0.802232939567563,41.977362347767
"Bench3","G095",7,13,-0.802232939567563,43.1527943016796
"Bench3","G164",8,13,-0.802232939567563,50.1090972031493
"Bench3","G232",9,13,-0.802232939567563,79.9118289826547
"Bench3","G109",10,13,-0.802232939567563,48.7285012598453
"Bench3","G162",1,14,0.46412914807431,41.7914105212823
"Bench3","G116",2,14,0.46412914807431,56.8109852426809
"Bench3","G037",3,14,0.46412914807431,37.6565554468623
"Bench3","G087",4,14,0.46412914807431,51.819856334889
"Bench3","G168",5,14,0.46412914807431,62.2562044625864
"Bench3","G148",6,14,0.46412914807431,49.3875503903327
"Bench3","G128",7,14,0.46412914807431,27.4409077898886
"Bench3","G228",8,14,0.46412914807431,52.1627849472169
"Bench3","G223",9,14,0.46412914807431,54.5566897216461
"Bench3","G181",10,14,0.46412914807431,51.8882751022459
"Bench3","G195",1,15,1.67352437022218,50.8228219356977
"Bench3","G135",2,15,1.67352437022218,77.6079890679952
"Bench3","G020",3,15,1.67352437022218,67.5681328450112
"Bench3","G216",4,15,1.67352437022218,51.1194651849392
"Bench3","G111",5,15,1.67352437022218,56.5105684953995
"Bench3","G015",6,15,1.67352437022218,56.218866915109
"Bench3","G121",7,15,1.67352437022218,43.4948559378091
"Bench3","G166",8,15,1.67352437022218,73.7123900156239
"Bench3","G079",9,15,1.67352437022218,47.7256951772003
"Bench3","G147",10,15,1.67352437022218,56.0585961997455
"Bench3","G242",1,16,2.8224053623134,74.4819890053701
"Bench3","G062",2,16,2.8224053623134,63.3495467570396
"Bench3","G225",3,16,2.8224053623134,64.2584644618756
"Bench3","G058",4,16,2.8224053623134,60.4242016470806
"Bench3","G215",5,16,2.8224053623134,68.5803193927417
"Bench3","G106",6,16,2.8224053623134,63.4973941147148
"Bench3","G092",7,16,2.8224053623134,51.8622585257407
"Bench3","G072",8,16,2.8224053623134,58.198528378968
"Bench3","G267",9,16,2.8224053623134,74.3509550111958
"Bench3","G126",10,16,2.8224053623134,58.5687668350916
"Bench3","G089",1,17,3.90740225844857,66.198567555926
"Bench3","G085",2,17,3.90740225844857,50.36826221485
"Bench3","G030",3,17,3.90740225844857,50.8840411045597
"Bench3","G134",4,17,3.90740225844857,66.0869987723943
"Bench3","G010",5,17,3.90740225844857,63.3247377076863
"Bench3","G055",6,17,3.90740225844857,60.3224010399147
"Bench3","G298",7,17,3.90740225844857,73.1263468478861
"Bench3","G009",8,17,3.90740225844857,90.8849388018411
"Bench3","G209",9,17,3.90740225844857,55.4779681334012
"Bench3","G188",10,17,3.90740225844857,64.1433876184044
"Bench3","G118",1,18,4.92533257578879,91.8083320810521
"Bench3","G132",2,18,4.92533257578879,50.0622745999171
"Bench3","G175",3,18,4.92533257578879,67.0158357337702
"Bench3","G137",4,18,4.92533257578879,60.4756215428456
"Bench3","G197",5,18,4.92533257578879,63.5735215967394
"Bench3","G001",6,18,4.92533257578879,79.0098535358462
"Bench3","G105",7,18,4.92533257578879,55.2536898693781
"Bench3","G286",8,18,4.92533257578879,65.5553332646153
"Bench3","G184",9,18,4.92533257578879,61.8666020179552
"Bench3","G182",10,18,4.92533257578879,46.9243049735683
"Bench3","G039",1,19,5.8732105493262,32.3612314510565
"Bench3","G107",2,19,5.8732105493262,51.6548734975534
"Bench3","G005",3,19,5.8732105493262,68.3083459120645
"Bench3","G185",4,19,5.8732105493262,60.6134796694496
"Bench3","G287",5,19,5.8732105493262,91.6523897682528
"Bench3","G076",6,19,5.8732105493262,63.6927172223135
"Bench3","G210",7,19,5.8732105493262,55.6281257768527
"Bench3","G122",8,19,5.8732105493262,41.2619644133143
"Bench3","G081",9,19,5.8732105493262,79.6145976474167
"Bench3","G251",10,19,5.8732105493262,57.1453478237612
"Bench3","G067",1,20,6.74825588964716,62.0957582582484
"Bench3","G143",2,20,6.74825588964716,47.7846566981949
"Bench3","G044",3,20,6.74825588964716,52.546197766483
"Bench3","G136",4,20,6.74825588964716,45.2259133505225
"Bench3","G170",5,20,6.74825588964716,63.8052832419626
"Bench3","G218",6,20,6.74825588964716,75.9724730676552
"Bench3","G063",7,20,6.74825588964716,67.2358232224232
"Bench3","G190",8,20,6.74825588964716,38.2044070971865
"Bench3","G047",9,20,6.74825588964716,54.8741772180609
"Bench3","G165",10,20,6.74825588964716,72.4589796882319
"Bench3","G120",1,21,7.54790193800017,62.8957560255629
"Bench3","G198",2,21,7.54790193800017,63.6594086495048
"Bench3","G104",3,21,7.54790193800017,87.1063693135273
"Bench3","G293",4,21,7.54790193800017,49.3797865040348
"Bench3","G177",5,21,7.54790193800017,41.8401462298
"Bench3","G022",6,21,7.54790193800017,41.7686279900968
"Bench3","G046",7,21,7.54790193800017,63.8371340831286
"Bench3","G152",8,21,7.54790193800017,42.7506264392035
"Bench3","G300",9,21,7.54790193800017,39.9566014042033
"Bench3","G144",10,21,7.54790193800017,63.7636982172563
"Bench3","G133",1,22,8.26980319474819,59.8853341839944
"Bench3","G021",2,22,8.26980319474819,56.2151003420847
"Bench3","G141",3,22,8.26980319474819,58.38896183875
"Bench3","G025",4,22,8.26980319474819,86.056323343354
"Bench3","G253",5,22,8.26980319474819,53.7476487777422
"Bench3","G125",6,22,8.26980319474819,59.6924177601386
"Bench3","G093",7,22,8.26980319474819,71.9463909692503
"Bench3","G266",8,22,8.26980319474819,73.4226137683794
"Bench3","G006",9,22,8.26980319474819,57.6422456125277
"Bench3","G130",10,22,8.26980319474819,69.7885240805942
"Bench3","G153",1,23,8.91184219912322,75.6409675033202
"Bench3","G077",2,23,8.91184219912322,79.6132275755007
"Bench3","G275",3,23,8.91184219912322,56.4052915841857
"Bench3","G231",4,23,8.91184219912322,63.278664432061
"Bench3","G295",5,23,8.91184219912322,66.8701394011329
"Bench3","G299",6,23,8.91184219912322,73.6428109418223
"Bench3","G103",7,23,8.91184219912322,48.5494512005155
"Bench3","G230",8,23,8.91184219912322,79.2203048728604
"Bench3","G192",9,23,8.91184219912322,63.5140842482448
"Bench3","G029",10,23,8.91184219912322,67.4263436456392
"Bench3","G254",1,24,9.47213574010355,69.1317775782252
"Bench3","G158",2,24,9.47213574010355,53.1461449281382
"Bench3","G100",3,24,9.47213574010355,67.7772316052027
"Bench3","G011",4,24,9.47213574010355,71.1818853517069
"Bench3","G294",5,24,9.47213574010355,93.0753597938977
"Bench3","G226",6,24,9.47213574010355,61.0162884663279
"Bench3","G061",7,24,9.47213574010355,66.936829742489
"Bench3","G259",8,24,9.47213574010355,47.7954706675584
"Bench3","G117",9,24,9.47213574010355,56.3664141689186
"Bench3","G264",10,24,9.47213574010355,45.482796956925
"Bench3","G019",1,25,9.94904038019617,34.6194022706068
"Bench3","G114",2,25,9.94904038019617,60.8506744832476
"Bench3","G289",3,25,9.94904038019617,45.0017742849246
"Bench3","G066",4,25,9.94904038019617,89.2868143299629
"Bench3","G235",5,25,9.94904038019617,61.9223720831854
"Bench3","G108",6,25,9.94904038019617,60.1284565357949
"Bench3","G224",7,25,9.94904038019617,47.7930059347164
"Bench3","G205",8,25,9.94904038019617,46.2405701250165
"Bench3","G056",9,25,9.94904038019617,66.5616105288749
"Bench3","G027",10,25,9.94904038019617,57.0178175653699
"Bench3","G119",1,26,10.3411572759221,51.3869344927616
"Bench3","G201",2,26,10.3411572759221,47.0255895794797
"Bench3","G212",3,26,10.3411572759221,88.0116287774865
"Bench3","G071",4,26,10.3411572759221,48.6623961504107
"Bench3","G018",5,26,10.3411572759221,28.3681039114358
"Bench3","G217",6,26,10.3411572759221,66.8367072804983
"Bench3","G131",7,26,10.3411572759221,72.2786948969106
"Bench3","G007",8,26,10.3411572759221,75.8600022394363
"Bench3","G059",9,26,10.3411572759221,28.9290555695046
"Bench3","G271",10,26,10.3411572759221,72.2274911545788
"Bench3","G239",1,27,10.6473362808653,65.2029331151912
"Bench3","G178",2,27,10.6473362808653,68.4781071996533
"Bench3","G249",3,27,10.6473362808653,72.2786856519824
"Bench3","G124",4,27,10.6473362808653,50.8783869371323
"Bench3","G073",5,27,10.6473362808653,70.4320326829193
"Bench3","G008",6,27,10.6473362808653,55.2993350579645
"Bench3","G176",7,27,10.6473362808653,63.2406927951048
"Bench3","G043",8,27,10.6473362808653,78.54005346914
"Bench3","G048",9,27,10.6473362808653,87.6020012636146
"Bench3","G078",10,27,10.6473362808653,79.5099572869377
"Bench3","G250",1,28,10.8666793192503,55.2712164507137
"Bench3","G272",2,28,10.8666793192503,62.2083069593896
"Bench3","G206",3,28,10.8666793192503,54.0657814765995
"Bench3","G084",4,28,10.8666793192503,68.8153009612687
"Bench3","G258",5,28,10.8666793192503,73.9714659143173
"Bench3","G154",6,28,10.8666793192503,65.8279449055189
"Bench3","G187",7,28,10.8666793192503,79.9486403757065
"Bench3","G068",8,28,10.8666793192503,80.0854321104335
"Bench3","G297",9,28,10.8666793192503,58.7615349870066
"Bench3","G161",10,28,10.8666793192503,60.314876055499
"Bench3","G075",1,29,10.9985430201532,67.0325407451513
"Bench3","G194",2,29,10.9985430201532,53.2868626870702
"Bench3","G282",3,29,10.9985430201532,43.3761080925979
"Bench3","G138",4,29,10.9985430201532,77.593666462961
"Bench3","G234",5,29,10.9985430201532,56.7222755439897
"Bench3","G211",6,29,10.9985430201532,52.1777715792575
"Bench3","G031",7,29,10.9985430201532,70.4638750545167
"Bench3","G017",8,29,10.9985430201532,58.8204321467151
"Bench3","G180",9,29,10.9985430201532,70.7790715776522
"Bench3","G186",10,29,10.9985430201532,50.0379688934363
"Bench3","G080",1,30,11.0425406046195,55.8764966186754
"Bench3","G283",2,30,11.0425406046195,57.6906136813697
"Bench3","G129",3,30,11.0425406046195,52.0453600536885
"Bench3","G268",4,30,11.0425406046195,67.8868361514671
"Bench3","G042",5,30,11.0425406046195,64.4127490037654
"Bench3","G102",6,30,11.0425406046195,82.3446786222825
"Bench3","G145",7,30,11.0425406046195,53.7695941258686
"Bench3","G204",8,30,11.0425406046195,91.4658290373974
"Bench3","G265",9,30,11.0425406046195,64.6273483149164
"Bench3","G040",10,30,11.0425406046195,63.8752170472872
"Bench4","G084",1,1,-18.9574593953805,38.4232765518504
"Bench4","G189",2,1,-18.9574593953805,22.8035877350649
"Bench4","G167",3,1,-18.9574593953805,24.3004250937265
"Bench4","G005",4,1,-18.9574593953805,50.2365639303651
"Bench4","G239",5,1,-18.9574593953805,37.1257809945729
"Bench4","G233",6,1,-18.9574593953805,24.5852710674749
"Bench4","G035",7,1,-18.9574593953805,39.308623441466
"Bench4","G066",8,1,-18.9574593953805,55.9345277949717
"Bench4","G273",9,1,-18.9574593953805,40.113558372085
"Bench4","G213",10,1,-18.9574593953805,33.6630002622732
"Bench4","G166",1,2,-17.333292137818,58.9565363696582
"Bench4","G147",2,2,-17.333292137818,36.3977473739587
"Bench4","G077",3,2,-17.333292137818,50.4160542561907
"Bench4","G176",4,2,-17.333292137818,24.7850815521503
"Bench4","G235",5,2,-17.333292137818,35.0097974357689
"Bench4","G025",6,2,-17.333292137818,66.4885618979688
"Bench4","G229",7,2,-17.333292137818,29.0794024402365
"Bench4","G067",8,2,-17.333292137818,39.0643053019351
"Bench4","G280",9,2,-17.333292137818,51.5030366979543
"Bench4","G215",10,2,-17.333292137818,34.0819862960903
"Bench4","G145",1,3,-15.7138888426623,29.7664966035162
"Bench4","G259",2,3,-15.7138888426623,26.7259355881743
"Bench4","G242",3,3,-15.7138888426623,54.6042449425727
"Bench4","G042",4,3,-15.7138888426623,35.8018670475198
"Bench4","G174",5,3,-15.7138888426623,62.1250034187164
"Bench4","G046",6,3,-15.7138888426623,40.3515235968588
"Bench4","G127",7,3,-15.7138888426623,37.8651344949562
"Bench4","G016",8,3,-15.7138888426623,51.6794209232903
"Bench4","G018",9,3,-15.7138888426623,9.87755303238616
"Bench4","G080",10,3,-15.7138888426623,25.3969870757
"Bench4","G298",1,4,-14.1039994987976,54.6930828677475
"Bench4","G191",2,4,-14.1039994987976,40.8751597700763
"Bench4","G232",3,4,-14.1039994987976,48.7585722626312
"Bench4","G056",4,4,-14.1039994987976,35.3002288811952
"Bench4","G132",5,4,-14.1039994987976,35.7545251596307
"Bench4","G126",6,4,-14.1039994987976,26.5062670563314
"Bench4","G081",7,4,-14.1039994987976,58.9511494503186
"Bench4","G125",8,4,-14.1039994987976,42.6394914865021
"Bench4","G004",9,4,-14.1039994987976,51.6486587758132
"Bench4","G139",10,4,-14.1039994987976,39.3465240411377
"Bench4","G279",1,5,-12.5083461890498,61.531603925725
"Bench4","G154",2,5,-12.5083461890498,35.7695939697869
"Bench4","G043",3,5,-12.5083461890498,55.1526085448203
"Bench4","G158",4,5,-12.5083461890498,33.1413666654799
"Bench4","G045",5,5,-12.5083461890498,18.6136370556788
"Bench4","G133",6,5,-12.5083461890498,42.0398610160416
"Bench4","G136",7,5,-12.5083461890498,22.1927430865797
"Bench4","G249",8,5,-12.5083461890498,46.7209853936347
"Bench4","G002",9,5,-12.5083461890498,33.2378570449785
"Bench4","G165",10,5,-12.5083461890498,47.2240620807217
"Bench4","G244",1,6,-10.9316092395039,62.7626579539916
